operator,city_name,deployment_type,status,lat,long
Reliance Jio,Ramdurg,5G NR,Commercial Availability,15.9449549,75.2967797
Reliance Jio,Sambra,5G NR,Commercial Availability,16.6128965,77.3492254
Reliance Jio,Sarjapura,5G NR,Commercial Availability,12.8600866,77.7861352
Reliance Jio,Satyamangala,5G NR,Commercial Availability,13.0185492,76.1248982
Reliance Jio,Savanur,5G NR,Commercial Availability,14.9750243,75.3397064
Reliance Jio,Shahabad,5G NR,Commercial Availability,17.1241133,76.9418923
Reliance Jio,Shahpur,5G NR,Commercial Availability,16.8513397,77.2004192
Reliance Jio,Shimoga,5G NR,Commercial Availability,13.9326093,75.574978
Reliance Jio,Sidlaghatta,5G NR,Commercial Availability,13.3885218,77.8641332
Reliance Jio,Sira,5G NR,Commercial Availability,13.7409467,76.905738
Reliance Jio,Sirsi,5G NR,Commercial Availability,14.6192362,74.8388611
Reliance Jio,Siruguppa,5G NR,Commercial Availability,15.6336064,76.8939231
Reliance Jio,Srinivaspur,5G NR,Commercial Availability,13.3391141,78.2113678
Reliance Jio,Sulya,5G NR,Commercial Availability,12.5576644,75.3907575
Reliance Jio,Tarikere,5G NR,Commercial Availability,13.7062309,75.8183561
Reliance Jio,Tekkalakote,5G NR,Commercial Availability,15.5337852,76.8772225
Reliance Jio,Tiptur,5G NR,Commercial Availability,13.258575,76.4737675
Reliance Jio,Tirthahalli,5G NR,Commercial Availability,13.6901992,75.2463699
Reliance Jio,Tumkur,5G NR,Commercial Availability,13.3400771,77.1006208
Reliance Jio,Udyavara,5G NR,Commercial Availability,13.3027326,74.7361627
Reliance Jio,Ullal,5G NR,Commercial Availability,12.8181202,74.8459375
Reliance Jio,Varamballi,5G NR,Commercial Availability,13.4284142,74.735618
Reliance Jio,Yadgir,5G NR,Commercial Availability,16.7670964,77.1403984
Reliance Jio,Aluva,5G NR,Commercial Availability,10.10757,76.34566
Reliance Jio,Arookutty,5G NR,Commercial Availability,9.8647363,76.3240533
Reliance Jio,Aroor,5G NR,Commercial Availability,9.8783108,76.3038826
Reliance Jio,Azhoor,5G NR,Commercial Availability,9.2552818,76.7807776
Reliance Jio,Beypore,5G NR,Commercial Availability,11.1790668,75.8101768
Reliance Jio,Chavara,5G NR,Commercial Availability,8.975395,76.5348376
Reliance Jio,Cheranallur,5G NR,Commercial Availability,10.0405599,76.2805116
Reliance Jio,Cherthala,5G NR,Commercial Availability,9.6862464,76.3425849
Reliance Jio,Cheruthazham,5G NR,Commercial Availability,12.0715561,75.2602571
Reliance Jio,Cheruvannur,5G NR,Commercial Availability,11.56097,75.69353
Reliance Jio,Chirakkal,5G NR,Commercial Availability,11.9125378,75.358893
Reliance Jio,Chorode,5G NR,Commercial Availability,11.6317134,75.6003758
Reliance Jio,Edathala,5G NR,Commercial Availability,10.0714367,76.3865521
Reliance Jio,Edavilangu,5G NR,Commercial Availability,10.2407638,76.1700362
Reliance Jio,Elamkunnapuzha,5G NR,Commercial Availability,10.030615,76.2220886
Reliance Jio,Elayavoor,5G NR,Commercial Availability,11.882576,75.39955669
Reliance Jio,Erattupetta,5G NR,Commercial Availability,9.6879884,76.7797651
Reliance Jio,Feroke,5G NR,Commercial Availability,11.1825447,75.8375372
Reliance Jio,Irinjalakuda,5G NR,Commercial Availability,10.34467,76.20937
Reliance Jio,Kakkanad,5G NR,Commercial Availability,10.01657,76.34275
Reliance Jio,Kakkodi,5G NR,Commercial Availability,11.3168669,75.7991672
Reliance Jio,Kalady,5G NR,Commercial Availability,10.1666308,76.4390495
Reliance Jio,Kalamassery,5G NR,Commercial Availability,10.0593517,76.3206787
Reliance Jio,Kanayannur,5G NR,Commercial Availability,9.9198895,76.3913877
Reliance Jio,Kanjikkuzhi,5G NR,Commercial Availability,9.6087607,76.3339506
Reliance Jio,Karakulam,5G NR,Commercial Availability,8.5625502,76.9838718
Reliance Jio,Kasaragod,5G NR,Commercial Availability,12.5035577,74.9907022
Reliance Jio,Kayamkulam,5G NR,Commercial Availability,9.18437,76.51516
Reliance Jio,Koduvayur,5G NR,Commercial Availability,10.6887585,76.6621933
Reliance Jio,Kondotty,5G NR,Commercial Availability,11.1457203,75.9643753
Reliance Jio,Koratty,5G NR,Commercial Availability,9.4967931,76.8483241
Reliance Jio,Kothamangalam,5G NR,Commercial Availability,10.0640341,76.6218187
Reliance Jio,Kottarakkara,5G NR,Commercial Availability,9.0055368,76.7832172
Reliance Jio,Kottayam,5G NR,Commercial Availability,9.59157,76.52215
Reliance Jio,Kumbalam,5G NR,Commercial Availability,9.8906366,76.3123749
Reliance Jio,Kunnamangalam,5G NR,Commercial Availability,11.3046779,75.8785617
Reliance Jio,Kunnamkulam,5G NR,Commercial Availability,10.6510912,76.0687448
Reliance Jio,Kuttoor,5G NR,Commercial Availability,9.3587884,76.5881013
Reliance Jio,Manakunnam,5G NR,Commercial Availability,9.9178589,76.3540444
Reliance Jio,Manjeri,5G NR,Commercial Availability,11.1203,76.11997
Reliance Jio,Maradu,5G NR,Commercial Availability,9.9397588,76.3286304
Reliance Jio,Mayyanad,5G NR,Commercial Availability,8.8395937,76.6459316
Reliance Jio,Methala,5G NR,Commercial Availability,10.2166,76.21662
Reliance Jio,Muhamma,5G NR,Commercial Availability,9.6059003,76.3596446
Reliance Jio,Nedumbassery,5G NR,Commercial Availability,10.1595172,76.3895183
Reliance Jio,Njarackal,5G NR,Commercial Availability,10.0420124,76.2192723
Reliance Jio,Olavanna,5G NR,Commercial Availability,11.22419,75.82904
Reliance Jio,Paippad,5G NR,Commercial Availability,9.4246528,76.5849735
Reliance Jio,Palai,5G NR,Commercial Availability,9.7043096,76.68825386
Reliance Jio,Pallikkunnu,5G NR,Commercial Availability,11.3499345,76.3464323
Reliance Jio,Pallippuram,5G NR,Commercial Availability,9.7605593,76.3626011
Reliance Jio,Panayam,5G NR,Commercial Availability,8.962758,76.6189148
Reliance Jio,Parappur,5G NR,Commercial Availability,11.2186268,76.0018194
Reliance Jio,Pathanamthitta,5G NR,Commercial Availability,9.2655337,76.7871514
Reliance Jio,Perinad,5G NR,Commercial Availability,8.9429806,76.5981247
Reliance Jio,Perinthalmanna,5G NR,Commercial Availability,10.9756774,76.2262573
Reliance Jio,Perumanna,5G NR,Commercial Availability,10.9924853,75.9540082
Reliance Jio,Peruvayal,5G NR,Commercial Availability,11.2640171,75.8935604
Reliance Jio,Ponnani,5G NR,Commercial Availability,10.76772,75.9259
Reliance Jio,Punalur,5G NR,Commercial Availability,9.0174612,76.9264764
Reliance Jio,Puthur,5G NR,Commercial Availability,12.206343,75.226914
Reliance Jio,Puthuvype,5G NR,Commercial Availability,10.0013526,76.2220716
Reliance Jio,Puzhathi,5G NR,Commercial Availability,11.901776,75.37543003
Reliance Jio,Ramanattukara,5G NR,Commercial Availability,11.1780876,75.8656196
Reliance Jio,Sreekaryam,5G NR,Commercial Availability,8.5489489,76.9171867
Reliance Jio,Thiruvankulam,5G NR,Commercial Availability,9.9434669,76.373653
Reliance Jio,Thodupuzha,5G NR,Commercial Availability,9.88303525,76.76444289
Reliance Jio,Thrikkadavoor,5G NR,Commercial Availability,8.9205959,76.5943123
Reliance Jio,Thrippunithura,5G NR,Commercial Availability,9.9440256,76.3489858
Reliance Jio,Tirur,5G NR,Commercial Availability,10.91463,75.92209
Reliance Jio,Vadakara,5G NR,Commercial Availability,11.5970724,75.5903655
Reliance Jio,Varappuzha,5G NR,Commercial Availability,10.0778389,76.270926
Reliance Jio,Vayalar,5G NR,Commercial Availability,9.7185185,76.337456
Reliance Jio,Vazhakulam,5G NR,Commercial Availability,9.9436431,76.6401055
Reliance Jio,Venganoor,5G NR,Commercial Availability,8.3964587,77.0039878
Reliance Jio,Amkhera,5G NR,Commercial Availability,24.9522914,79.4037686
Reliance Jio,Bhind,5G NR,Commercial Availability,26.5652355,78.7889864
Reliance Jio,Bilpura,5G NR,Commercial Availability,24.0950058,79.9735677
Reliance Jio,Burhanpur,5G NR,Commercial Availability,21.3118839,76.2291992
Reliance Jio,Dhanpuri,5G NR,Commercial Availability,23.2088994,81.53243046
Reliance Jio,Itarsi,5G NR,Commercial Availability,22.6124961,77.762753
Reliance Jio,Khajuraho,5G NR,Commercial Availability,24.8515132,79.9259786
Reliance Jio,Khandwa,5G NR,Commercial Availability,21.8203752,76.3555424
Reliance Jio,Khargone,5G NR,Commercial Availability,21.825599,75.614182
Reliance Jio,Madai,5G NR,Commercial Availability,24.240472,80.8590165
Reliance Jio,Maharajpur,5G NR,Commercial Availability,25.0169621,79.7265182
Reliance Jio,Mandideep,5G NR,Commercial Availability,23.0965633,77.5144525
Reliance Jio,Mandla,5G NR,Commercial Availability,22.597808,80.3720781
Reliance Jio,Murwara (Katni),5G NR,Commercial Availability,23.8339621,80.392456
Reliance Jio,Palda,5G NR,Commercial Availability,22.597646,76.0415463
Reliance Jio,Panna,5G NR,Commercial Availability,24.7196026,80.1860748
Reliance Jio,Pithampur,5G NR,Commercial Availability,22.61325,75.68229
Reliance Jio,Rajakhedi,5G NR,Commercial Availability,23.9994486,75.0584415
Reliance Jio,Singrauli,5G NR,Commercial Availability,24.1974432,82.6661453
Reliance Jio,Suhagi,5G NR,Commercial Availability,24.4747137,80.1465937
Reliance Jio,Alandi,5G NR,Commercial Availability,18.6772446,73.8981129
Reliance Jio,Amalner,5G NR,Commercial Availability,21.0400032,75.0703748
Reliance Jio,Ambarnath,5G NR,Commercial Availability,19.2015607,73.2004771
Reliance Jio,Ambejogai,5G NR,Commercial Availability,18.7318232,76.3854836
Reliance Jio,Arvi,5G NR,Commercial Availability,20.7468462,74.7140907
Reliance Jio,Badlapur,5G NR,Commercial Availability,20.78078305,76.93220904
Reliance Jio,Baramati,5G NR,Commercial Availability,18.1478834,74.5733979
Reliance Jio,Bhagur,5G NR,Commercial Availability,19.320631,75.1998205
Reliance Jio,Bhiwandi Nizampur,5G NR,Commercial Availability,19.294067,73.06644757
Reliance Jio,Bhokara,5G NR,Commercial Availability,19.2195386,77.668749
Reliance Jio,Bhusawal,5G NR,Commercial Availability,21.04572,75.7808079
Reliance Jio,Bid,5G NR,Commercial Availability,20.1478882,77.8803527
Reliance Jio,Boisar,5G NR,Commercial Availability,19.8041943,72.7495538
Reliance Jio,Budhgaon,5G NR,Commercial Availability,16.9079848,74.5993298
Reliance Jio,Darewadi,5G NR,Commercial Availability,18.4228808,75.6620157
Reliance Jio,Dhanegaon,5G NR,Commercial Availability,21.15051535,77.37664408
Reliance Jio,Digdoh,5G NR,Commercial Availability,21.1101658,79.0185374
Reliance Jio,Dyane,5G NR,Commercial Availability,20.7541427,74.2869048
Reliance Jio,Eklahare,5G NR,Commercial Availability,21.1430703,74.918282
Reliance Jio,Fulchur,5G NR,Commercial Availability,21.4352823,80.2086324
Reliance Jio,Ghulewadi,5G NR,Commercial Availability,17.3144444,74.7911024
Reliance Jio,Gokul Shirgaon,5G NR,Commercial Availability,16.6435497,74.2908948
Reliance Jio,Gondiya,5G NR,Commercial Availability,21.455228,80.1962729
Reliance Jio,Hinganghat,5G NR,Commercial Availability,20.5484132,78.8411206
Reliance Jio,Hingoli,5G NR,Commercial Availability,19.7158472,77.1388362
Reliance Jio,Kabnur,5G NR,Commercial Availability,18.5624739,77.372976
Reliance Jio,Kalher,5G NR,Commercial Availability,19.2470586,73.0162096
Reliance Jio,Kalundre,5G NR,Commercial Availability,17.1016738,73.9498758
Reliance Jio,Kalyan-Dombivli,5G NR,Commercial Availability,19.2391602,73.1293186
Reliance Jio,Kambe,5G NR,Commercial Availability,20.8151035,77.3270424
Reliance Jio,Kamptee,5G NR,Commercial Availability,21.2170645,79.1964178
Reliance Jio,Kandari,5G NR,Commercial Availability,20.7111315,76.3359904
Reliance Jio,Kandri,5G NR,Commercial Availability,21.3886679,79.548912
Reliance Jio,Karivali,5G NR,Commercial Availability,19.29384925,73.03762403
Reliance Jio,Katai,5G NR,Commercial Availability,19.1697955,73.0787158
Reliance Jio,Katangi Kala,5G NR,Commercial Availability,21.4842987,80.2037948
Reliance Jio,Katkar,5G NR,Commercial Availability,19.8158511,72.7371868
Reliance Jio,Kegaon,5G NR,Commercial Availability,17.7165509,75.8492555
Reliance Jio,Khamgaon,5G NR,Commercial Availability,20.71162,76.56613
Reliance Jio,Kharabwadi,5G NR,Commercial Availability,18.2933097,77.0020527
Reliance Jio,Kharghar,5G NR,Commercial Availability,19.0525298,73.0735111
Reliance Jio,Kodoli,5G NR,Commercial Availability,20.2244693,75.8426356
Reliance Jio,Kon,5G NR,Commercial Availability,19.2483851,73.104778
Reliance Jio,Kudwa,5G NR,Commercial Availability,21.4766646,80.1845341
Reliance Jio,Lohara,5G NR,Commercial Availability,17.9925705,76.3270158
Reliance Jio,Mahadula,5G NR,Commercial Availability,21.15528795,79.49618872
Reliance Jio,Mahindale,5G NR,Commercial Availability,20.7171627,75.1636612
Reliance Jio,Malkapur,5G NR,Commercial Availability,20.88151575,76.20481766
Reliance Jio,Manmad,5G NR,Commercial Availability,20.2519828,74.4392286
Reliance Jio,Masala,5G NR,Commercial Availability,20.8593733,78.5818576
Reliance Jio,Morewadi,5G NR,Commercial Availability,19.6540659,74.5286321
Reliance Jio,Nachane,5G NR,Commercial Availability,16.98561305,73.33573289
Reliance Jio,Nagalwadi,5G NR,Commercial Availability,20.6467,77.6228821
Reliance Jio,Nagapur,5G NR,Commercial Availability,20.6810521,78.16694646
Reliance Jio,Nagardeole,5G NR,Commercial Availability,20.5649143,75.2097416
Reliance Jio,Nanded Waghala,5G NR,Commercial Availability,19.169335,77.311013
Reliance Jio,Nandurbar,5G NR,Commercial Availability,21.363778,74.2411418
Reliance Jio,Narsala,5G NR,Commercial Availability,21.3138642,77.50093066
Reliance Jio,Navi Mumbai,5G NR,Commercial Availability,19.0308262,73.0198537
Reliance Jio,Nilanga,5G NR,Commercial Availability,18.1291893,76.7494127
Reliance Jio,Nildoh,5G NR,Commercial Availability,21.1132952,79.0013476
Reliance Jio,Osmanabad,5G NR,Commercial Availability,18.1853567,76.0420253
Reliance Jio,Pachgaon,5G NR,Commercial Availability,20.8697321,79.77480139
Reliance Jio,Padoli,5G NR,Commercial Availability,18.193768,76.2623852
Reliance Jio,Panvel,5G NR,Commercial Availability,18.9895249,73.1221935
Reliance Jio,Parli,5G NR,Commercial Availability,19.4137704,76.9219351
Reliance Jio,Pasthal,5G NR,Commercial Availability,19.8201509,72.7313074
Reliance Jio,Pimpri Chinchwad,5G NR,Commercial Availability,18.6279288,73.8009829
Reliance Jio,Pipri,5G NR,Commercial Availability,20.7753598,76.4781556
Reliance Jio,Ratnagiri,5G NR,Commercial Availability,16.9933521,73.2954371
Reliance Jio,Sangameshwar,5G NR,Commercial Availability,17.1716236,73.5354629
Reliance Jio,Sangamner,5G NR,Commercial Availability,19.5663367,74.2112649
Reliance Jio,Sangli Miraj Kupwad,5G NR,Commercial Availability,16.8502534,74.5948885
Reliance Jio,Shegaon,5G NR,Commercial Availability,20.7961403,76.6930662
Reliance Jio,Shelar,5G NR,Commercial Availability,19.9434808,74.4109189
Reliance Jio,Shivani,5G NR,Commercial Availability,21.01493475,79.88409713
Reliance Jio,Shivar,5G NR,Commercial Availability,20.69710055,77.05324304
Reliance Jio,Shrirampur,5G NR,Commercial Availability,19.8861948,74.2275374
Reliance Jio,Soyagaon,5G NR,Commercial Availability,20.4408982,75.98859516
Reliance Jio,Tamgaon,5G NR,Commercial Availability,21.0211298,76.67330362
Reliance Jio,Thane,5G NR,Commercial Availability,19.21833,72.97809
Reliance Jio,Udgir,5G NR,Commercial Availability,18.39429,77.1126
Reliance Jio,Ujalaiwadi,5G NR,Commercial Availability,16.6646285,74.2706915
Reliance Jio,Ulhasnagar,5G NR,Commercial Availability,19.2227363,73.1657782
Reliance Jio,Umari Pr. Akola,5G NR,Commercial Availability,20.70718195,77.02461368
Reliance Jio,Uran,5G NR,Commercial Availability,18.8808,72.9386
Reliance Jio,Vadghar,5G NR,Commercial Availability,18.0359532,73.5909319
Reliance Jio,Wadi,5G NR,Commercial Availability,20.735191,76.57288268
Reliance Jio,Wagholi,5G NR,Commercial Availability,21.196801,77.9238207
Reliance Jio,Walwadi,5G NR,Commercial Availability,20.7250701,75.1996135
Reliance Jio,Washim,5G NR,Commercial Availability,20.1029211,77.1353872
Reliance Jio,Yavatmal,5G NR,Commercial Availability,20.38879,78.12041
Reliance Jio,Yerkheda,5G NR,Commercial Availability,20.4714258,79.1475409
Reliance Jio,Yewalewadi,5G NR,Commercial Availability,18.4358283,73.8963635
Reliance Jio,Jiribam,5G NR,Commercial Availability,24.8087217,93.1143992
Reliance Jio,Mayang Imphal,5G NR,Commercial Availability,24.6108831,93.8875401
Reliance Jio,Nambol,5G NR,Commercial Availability,24.7150244,93.83543
Reliance Jio,Wangoi,5G NR,Commercial Availability,24.6743619,93.9006239
Reliance Jio,Cherrapunjee,5G NR,Commercial Availability,25.2777336,91.7292416
Reliance Jio,Jowai,5G NR,Commercial Availability,25.4434703,92.1973181
Reliance Jio,Nongmynsong,5G NR,Commercial Availability,25.5884615,91.9124711
Reliance Jio,Nongthymmai,5G NR,Commercial Availability,25.2492119,91.733151
Reliance Jio,Lengpui,5G NR,Commercial Availability,23.8314147,92.6287719
Reliance Jio,Vairengte,5G NR,Commercial Availability,24.4956623,92.7604866
Reliance Jio,Rangapahar,5G NR,Commercial Availability,25.8557093,93.7051633
Reliance Jio,Balagoda (Bolani),5G NR,Commercial Availability,22.1131283,85.3364432
Reliance Jio,Baleshwar,5G NR,Commercial Availability,21.5017098,86.9216712
Reliance Jio,Barbil,5G NR,Commercial Availability,22.1118877,85.3868485
Reliance Jio,Bargarh,5G NR,Commercial Availability,21.33323,83.61889
Reliance Jio,Belpahar,5G NR,Commercial Availability,21.8232178,83.8507032
Reliance Jio,Brajarajnagar,5G NR,Commercial Availability,21.826103,83.9194876
Reliance Jio,Buguda,5G NR,Commercial Availability,19.812946,84.789743
Reliance Jio,Choudwar,5G NR,Commercial Availability,20.5276823,85.910155
Reliance Jio,Dhenkanal,5G NR,Commercial Availability,20.65035,85.59722
Reliance Jio,Ghantapada,5G NR,Commercial Availability,20.4817472,85.0403472
Reliance Jio,Jalda,5G NR,Commercial Availability,22.1898264,84.8444812
Reliance Jio,Jatani,5G NR,Commercial Availability,20.1617378,85.7052429
Reliance Jio,Kendrapara,5G NR,Commercial Availability,20.49691,86.42885
Reliance Jio,Kendujhar,5G NR,Commercial Availability,21.6376203,85.6088638
Reliance Jio,Khaliapali,5G NR,Commercial Availability,21.398138,83.7642395
Reliance Jio,Ozhukarai,5G NR,Commercial Availability,11.9414045,79.8064577
Reliance Jio,Villianur,5G NR,Commercial Availability,11.9132643,79.7550761
Reliance Jio,Adampur,5G NR,Commercial Availability,31.4310724,75.7161526
Reliance Jio,Batala,5G NR,Commercial Availability,31.8193025,75.1999941
Reliance Jio,Bhamian Kalan,5G NR,Commercial Availability,30.9176842,75.9406476
Reliance Jio,Bhattian,5G NR,Commercial Availability,31.4691553,75.8982324
Reliance Jio,Chachoki,5G NR,Commercial Availability,31.1964786,75.7741856
Reliance Jio,Firozpur,5G NR,Commercial Availability,30.9611784,74.6092483
Reliance Jio,Gill,5G NR,Commercial Availability,30.7484498,74.8940075
Reliance Jio,Gobindgarh,5G NR,Commercial Availability,30.1770573,74.2550817
Reliance Jio,Gurdaspur,5G NR,Commercial Availability,32.0419134,75.4001677
Reliance Jio,Hussainpur,5G NR,Commercial Availability,31.1494028,75.4630709
Reliance Jio,Jagraon,5G NR,Commercial Availability,30.8041704,75.4753645
Reliance Jio,Kapurthala,5G NR,Commercial Availability,31.3815015,75.3843769
Reliance Jio,Khothran,5G NR,Commercial Availability,31.201276,75.8006858
Reliance Jio,Mamun,5G NR,Commercial Availability,30.6630573,74.2957475
Reliance Jio,Mirpur,5G NR,Commercial Availability,30.4925048,76.500206
Reliance Jio,Moga,5G NR,Commercial Availability,30.8223408,75.1730967
Reliance Jio,Mubarakpur,5G NR,Commercial Availability,31.1596619,76.1232095
Reliance Jio,Nangli,5G NR,Commercial Availability,31.6861441,74.8872757
Reliance Jio,Nilpur,5G NR,Commercial Availability,30.4689087,76.5786767
Reliance Jio,Raja Sansi,5G NR,Commercial Availability,31.7197333,74.8004741
Reliance Jio,Rajpura,5G NR,Commercial Availability,30.4776857,76.5937658
Reliance Jio,S.A.S. Nagar (Mohali),5G NR,Commercial Availability,30.7041168,76.7176885
Reliance Jio,Sahnewal,5G NR,Commercial Availability,30.8402061,75.983601
Reliance Jio,Sanaur,5G NR,Commercial Availability,30.3016735,76.4569821
Reliance Jio,Sansarpur,5G NR,Commercial Availability,31.2705779,75.6205881
Reliance Jio,Sohana,5G NR,Commercial Availability,30.6879593,76.7062746
Reliance Jio,Sujanpur,5G NR,Commercial Availability,32.31549,75.606966
Reliance Jio,Akedadoongar,5G NR,Commercial Availability,27.0173843,75.8084106
Reliance Jio,Balotra,5G NR,Commercial Availability,25.834763,72.2410908
Reliance Jio,Baran,5G NR,Commercial Availability,25.0981904,76.5169876
Reliance Jio,Bari,5G NR,Commercial Availability,24.38296455,73.55338019
Reliance Jio,Barmer,5G NR,Commercial Availability,25.745304,71.3998217
Reliance Jio,Beawar,5G NR,Commercial Availability,26.0992137,74.3127044
Reliance Jio,Bharatpur,5G NR,Commercial Availability,27.2154447,77.4986962
Reliance Jio,Bhuwana,5G NR,Commercial Availability,24.6953795,71.5087223
Reliance Jio,Chomu,5G NR,Commercial Availability,27.1725,75.7215
Reliance Jio,Dhaulpur,5G NR,Commercial Availability,26.7010642,77.896749
Reliance Jio,Fatehpur,5G NR,Commercial Availability,25.9250809,80.8009461
Reliance Jio,Ganganagar,5G NR,Commercial Availability,29.9049489,73.87929341
Reliance Jio,Hindaun,5G NR,Commercial Availability,26.7325006,77.0363121
Reliance Jio,Jhalawar,5G NR,Commercial Availability,24.5931704,76.1664528
Reliance Jio,Makrana,5G NR,Commercial Availability,27.0388103,74.7271171
Reliance Jio,Nagaur,5G NR,Commercial Availability,27.2000843,73.7377453
Reliance Jio,Nandri,5G NR,Commercial Availability,26.9236579,76.7549086
Reliance Jio,Nimbahera,5G NR,Commercial Availability,24.6258698,74.6866837
Reliance Jio,Sangariya,5G NR,Commercial Availability,25.8511135,74.8668694
Reliance Jio,Sawai Madhopur,5G NR,Commercial Availability,26.0188919,76.3522441
Reliance Jio,Alandur,5G NR,Commercial Availability,9.9154106,79.1270124
Reliance Jio,Alangulam,5G NR,Commercial Availability,8.8667593,77.4962288
Reliance Jio,Alanthurai,5G NR,Commercial Availability,10.9541167,76.7905294
Reliance Jio,Ambattur,5G NR,Commercial Availability,13.1193746,80.1507648
Reliance Jio,Anakaputhur,5G NR,Commercial Availability,12.9806162,80.1297551
Reliance Jio,Andipalayam,5G NR,Commercial Availability,11.099921,78.109242
Reliance Jio,Annalagraharam,5G NR,Commercial Availability,10.9492735,79.3684245
Reliance Jio,Annamalai Nagar,5G NR,Commercial Availability,11.3899768,79.71224983
Reliance Jio,Arani,5G NR,Commercial Availability,13.3310399,80.0835726
Reliance Jio,Arcot,5G NR,Commercial Availability,12.9078949,79.320393
Reliance Jio,Ariyur,5G NR,Commercial Availability,10.8711121,78.9091249
Reliance Jio,Aruppukkottai,5G NR,Commercial Availability,9.5073229,78.0958971
Reliance Jio,Attur,5G NR,Commercial Availability,11.5995411,78.5962711
Reliance Jio,Avadi,5G NR,Commercial Availability,13.1194809,80.1026704
Reliance Jio,Ayakudi,5G NR,Commercial Availability,10.4565308,77.5599146
Reliance Jio,Ayappakkam,5G NR,Commercial Availability,12.5057641,80.1129406
Reliance Jio,Bargur,5G NR,Commercial Availability,12.5425826,78.3567173
Reliance Jio,Bhavani,5G NR,Commercial Availability,11.4405993,77.6824386
Reliance Jio,Chengalpattu,5G NR,Commercial Availability,12.6840886,79.9836371
Reliance Jio,Chinnavedampatti,5G NR,Commercial Availability,11.0629428,76.9843304
Reliance Jio,Chithode,5G NR,Commercial Availability,11.3954841,77.6580812
Reliance Jio,Chitlapakkam,5G NR,Commercial Availability,12.9330984,80.1413832
Reliance Jio,Dharapadavedu,5G NR,Commercial Availability,12.9676504,79.138001
Reliance Jio,Edayanchavadi,5G NR,Commercial Availability,13.2169796,80.2850172
Reliance Jio,Erumapalayam,5G NR,Commercial Availability,11.6447036,78.1709118
Reliance Jio,Ettimadai,5G NR,Commercial Availability,10.8906828,76.9082896
Reliance Jio,Gangaikondan,5G NR,Commercial Availability,8.8581571,77.7791369
Reliance Jio,Gudalur,5G NR,Commercial Availability,11.4992417,76.4923903
Reliance Jio,Gudiyatham,5G NR,Commercial Availability,12.9485676,78.8705336
Reliance Jio,Harveypatti,5G NR,Commercial Availability,9.877645,78.0615125
Reliance Jio,Ilanji,5G NR,Commercial Availability,8.9585789,77.2782325
Reliance Jio,Injambakkam,5G NR,Commercial Availability,12.9189367,80.251295
Reliance Jio,Irugur,5G NR,Commercial Availability,11.0182228,77.0655208
Reliance Jio,Kalapatti,5G NR,Commercial Availability,11.0787684,77.0370419
Reliance Jio,Kancheepuram,5G NR,Commercial Availability,12.87960515,79.70427615
Reliance Jio,Kannampalayam,5G NR,Commercial Availability,13.2015628,80.2254112
Reliance Jio,Kannapalayam,5G NR,Commercial Availability,13.0907932,80.1003672
